"experiment","experiment_id","seed","dataset","metric","value","status","protocol_group","checkpoint","source_file","component","enabled"
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","CVC-ColonDB","mIoU","0.7223448227792134","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","CVC-ColonDB","S_alpha","0.8665508692526531","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","CVC-ColonDB","F_beta_w","0.777801218567189","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","CVC-ColonDB","maxE_phi","0.9091988408814793","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","CVC-ColonDB","mE_phi","0.902877187888576","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","CVC-ColonDB","MAE","0.0337148304174525","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","mDice","0.7979706939480531","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","mIoU","0.7191954528988564","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","S_alpha","0.8821249810159567","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","F_beta_w","0.7616720501331721","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","maxE_phi","0.9175960392933017","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","mE_phi","0.904805079771281","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","ETIS-LaribPolypDB","MAE","0.01480472846230125","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","mDice","0.9335697877407074","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","mIoU","0.8859581428766251","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","S_alpha","0.9344751555990665","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","F_beta_w","0.9144705598039811","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","maxE_phi","0.9682553553849786","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","mE_phi","0.9619711949490297","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","42","Kvasir-SEG","MAE","0.023341814414614106","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","mDice","0.8802734995905934","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","mIoU","0.8089180355294922","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","S_alpha","0.9245688462813213","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","F_beta_w","0.8566779056072126","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","maxE_phi","0.9694002129349211","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","mE_phi","0.9612379916058669","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-300","MAE","0.007192363959533144","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","mDice","0.9386166103424565","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","mIoU","0.8903237826401188","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","S_alpha","0.9473448506433803","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","F_beta_w","0.9265440498883705","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","maxE_phi","0.9831352009462185","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","mE_phi","0.9781056019815484","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ClinicDB","MAE","0.01061246487485227","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","mDice","0.785734231551095","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","mIoU","0.7051667162676212","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","S_alpha","0.8547755627091559","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","F_beta_w","0.7647298547655964","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","maxE_phi","0.9019011873243833","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","mE_phi","0.8953474732268343","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","CVC-ColonDB","MAE","0.03575145989307466","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","mDice","0.7876520139138171","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","mIoU","0.707034111331952","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","S_alpha","0.8766077971778613","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","F_beta_w","0.7499312295928195","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","maxE_phi","0.9170495063477783","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","mE_phi","0.9023625479576283","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","ETIS-LaribPolypDB","MAE","0.015296731778319089","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","Kvasir-SEG","mDice","0.9261860054731369","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","Kvasir-SEG","mIoU","0.8754633015394211","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
"one_seed_45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine","Exp45","6543","Kvasir-SEG","S_alpha","0.9301034861073393","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\best_checkpoint.pth","one_seed_results\ablation\45_fafem_residual_frequency_guided_mscb_stage3_stronger_init_warmup_cosine\seed_6543\evaluation_summary.json","",""
